order_id,customer_name,customer_email,order_date,order_status,product_tags,order_value,shipping_cost,country,is_returning_customer,num_items,promo_code,review_score
#100367,Quinn Davis,,2023-07-11,,['books'],,19.94,AU,FALSE,7.0,,2.0
#101004,Alex Kim,alex.kim877@yahoo.com,2022-03-17,Shipped,home|garden|toys|sports,$180.32,3.51,FR ,True,5.0,WELCOME,4.0
#100247,Sam Jordan,sam.jordan823@gmail.com,2023-11-23,Shipped,"['electronics', 'toys', 'garden', 'kitchen']",$255.4,25.64,US,N,8.0,N/A,3.0
#101493,Morgan Walsh,morgan.walsh731@outlook.com,02/03/2024,Delivered,"['fashion', 'home']",$103.53,17.94,Canada,TRUE,9.0,WELCOME,6.0
#100561,Jordan Lee,jordan.lee85@yahoo.com,2023-12-02,shipped,"['sports', 'books', 'electronics', 'fashion']",$147.86,4.36,GB,True,1.0,N/A,4.0
#100135,Casey Morgan,casey.morgan31@gmail.com,07/09/2023,cancelled,"['home', 'books', 'fashion']",151.18,25.83,Australia,Yes,5.0,SAVE10 ,4.0
#101305,Taylor Swift,taylor.swift572@outlook.com,2024-01-09,Pending,kitchen|books,,9.69,FR,0,9.0,,4.0
#100982,Alex Kim,alex.kim311@gmail.com,2022/09/14,Pending,"['garden', 'fashion', 'electronics']",166.68,23.48,us,1,4.0,N/A,1.0
#101106,Riley Chen,riley.chen426@outlook.com,04-06-2024,pending,"['garden', 'kitchen']",,4.4,FR ,1,6.0,SAVE10 ,2.0
#100361,Sam Jordan,sam.jordan438@yahoo.com,06-11-2024,processing,"['sports', 'fashion', 'electronics']",$152.91,11.11,DE,1,7.0,SAVE10,4.0
#101310,Jordan Lee,jordan.lee178@yahoo.com,09-12-2022,returned,['electronics'],€196.53,12.93,UK,yes,7.0,SAVE10,5.0
#100755,Sam Jordan,sam.jordan46@gmail.com,2022-05-21,,sports,$286.43,2.79,UK,True,3.0,SAVE10 ,4.0
#101117,Morgan Walsh,morgan.walsh673@gmail.com,30/10/2022,DELIVERED,['toys'],,9.8,FR,1,4.0,WELCOME,2.0
#101869,Casey Morgan,casey.morgan563@yahoo.com,2022/04/01,SHIPPED,['electronics'],$61.69,27.73,United Kingdom,TRUE,2.0,WELCOME,5.0
#100109,Quinn Davis,QuinnDavis@,07/09/2023,Shipped,home|electronics|books|fashion,576.52,22.91,United States,N,0.27892127919787507,SAVE10 ,6.0
#100381,Sam Jordan,sam.jordan132@yahoo.com,05-12-2024,,"['kitchen', 'books', 'toys']",$523.52,13.96,Australia,0,4.0,,4.0
#101511,Riley Chen,riley.chen918@outlook.com,2022/09/13,Pending,"['sports', 'fashion', 'home']",€352.42,N/A,canada,FALSE,6.0,,4.0
#101273,Sam Jordan,sam.jordan125@yahoo.com,2024-01-30,SHIPPED,"['kitchen', 'sports', 'garden']",$506.89,,CA,True,9.0,N/A,0.0
#101380,Alex Kim,,02/03/2023,returned,"['electronics', 'toys', 'sports', 'books']",$482.11,11.37,United States,N,8.0,SUMMER20,5.0
#101866,Morgan Walsh,morgan.walsh138@yahoo.com,2024-06-07,PENDING,['electronics'],$486.44,10.05,United States,Y,9.0,SUMMER20,1.0
#100679,Sam Jordan,,2022-09-21,Returned,"['sports', 'home', 'garden']",$67.17,1.32,FR,N,4.0,N/A,4.0
#101237,Taylor Swift,taylor.swift586@yahoo.com,2022/10/15,PENDING,"['home', 'fashion', 'kitchen', 'garden']",€29.67,22.25,CA,0,8.0,,5.0
#101583,Alex Kim,alex.kim586@outlook.com,2023-12-07,DELIVERED,"['fashion', 'kitchen']",466.14,6.56,DE,True,11.0,SUMMER20,6.0
#101769,Alex Kim,alex.kim144@outlook.com,2022/08/13,Processing,kitchen,$164.07,,USA,0,7.0,SAVE10 ,5.0
#101164,Sam Jordan,,2022/11/20,CANCELLED,['home'],$444.68,20.63,FR ,FALSE,10.0,welcome,5.0
#100888,,jordan.lee77@gmail.com,2023/01/05,canceled,['books'],$313.21,18.21,FR ,TRUE,2.0,SAVE10,4.0
#101543,Quinn Davis,quinn.davis541@gmail.com,05-09-2022,canceled,"toys,books,electronics,garden",$256.29,11.52,Germany,False,3.0,welcome,
#100787,Alex Kim,alex.kim982@outlook.com,15/01/2022,pending,"kitchen,home,electronics",$309.57,20.69,AU,yes,5.0,,2.0
#101190,Morgan Walsh,morgan.walsh860@gmail.com,02-05-2022,pending,"['garden', 'sports', 'fashion', 'home']",164.81,19.51,Germany,0,11.0,SUMMER20,5.0
#101366,Quinn Davis,quinn.davis271@yahoo.com,2022/07/16,Canceled,"['kitchen', 'home', 'books']",$509.62,,FR ,N,2.0,SAVE10 ,2.0
#101345,Alex Kim,alex.kim579@gmail.com,08-29-2022,cancelled,['kitchen'],540.52,19.81,canada,no,5.0,,4.0
#100782,Sam Jordan,sam.jordan124@yahoo.com,2023-04-13,CANCELLED,"['kitchen', 'toys', 'books']",$303.01,3.23,United States,N,1.0,SAVE10 ,3.0
#101078,Morgan Walsh,morgan.walsh977@outlook.com,03-08-2022,PENDING,garden|books,€474.37,23.73,Canada,N,7.0,,2.0
#100692,Alex Kim,alex.kim244@yahoo.com,2023/03/29,Canceled,"['toys', 'sports', 'fashion']",$153.54,21.71,Canada,0,6.0,,0.0
#100233,Quinn Davis,,04-08-2023,pending,"['home', 'fashion']",€318.54,3.23,UK,1,1.0,welcome,2.0
#101091,Riley Chen,riley.chen834@gmail.com,14/08/2022,pending,"['garden', 'fashion']",€433.6,8.65,USA,Yes,5.0,N/A,2.0
#101609,,alex.kim412@yahoo.com,2022-12-14,Shipped,"['fashion', 'kitchen', 'electronics', 'toys']",$78.36,26.57,DE,yes,1.0,SUMMER20,3.0
#100914,Casey Morgan,casey.morgan821@gmail.com,09-06-2023,Pending,['home'],€373.9,2.37,FR,,2.0,SAVE10 ,3.0
#101274,Riley Chen,riley.chen735@outlook.com,2024/02/08,Shipped,['fashion'],€538.03,18.37,FR,yes,6.0,SAVE10 ,3.0
#100480,Casey Morgan,casey.morgan532@gmail.com,09-30-2022,pending,['toys'],$366.26,27.14,FR,0,11.0,SUMMER20,4.0
#100519,Morgan Walsh,morgan.walsh796@yahoo.com,26/01/2023,Returned,fashion|sports|toys|kitchen,$201.34,18.27,AU,1,2.0,SAVE10 ,4.0
#100420,,jordan.lee123@outlook.com,2022-07-31,Canceled,"['sports', 'fashion']",,14.9,UK,0,1.0,,5.0
#101303,Sam Jordan,sam.jordan53@yahoo.com,03-13-2022,SHIPPED,"['sports', 'toys']",$385.01,14.69,United States,0,11.0,SAVE10 ,4.0
#101605,Taylor Swift,taylor.swift26@outlook.com,13/02/2022,Delivered,"fashion,books",,9.11,USA,no,10.0,SAVE10 ,5.0
#101208,,quinn.davis198@gmail.com,10-23-2023,pending,"['fashion', 'toys', 'books']",$190.94,29.16,Canada,N,0.6221173227473871,,1.0
#100583,Quinn Davis,quinn.davis436@outlook.com,11-11-2023,cancelled,kitchen|sports,€455.7,29.04,Canada,False,2.0,SAVE10 ,2.0
#100021,Quinn Davis,,2023/05/02,returned,toys|kitchen|sports|electronics,,15.55,FR,N,6.0,,2.0
#100254,Alex Kim,alex.kim581@outlook.com,2023-08-24,Delivered,"['sports', 'home', 'books', 'kitchen']",$427.31,10.43,FR,False,8.0,SAVE10,4.0
#100535,Jordan Lee,,06-22-2022,SHIPPED,"fashion,books",$320.07,7.81,US,yes,0.5605357128233275,,4.0
#100450,Quinn Davis,quinn.davis866@yahoo.com,14/02/2022,CANCELLED,"['books', 'sports', 'home']",$587.55,15.3,canada,No,7.0,SUMMER20,3.0
#100049,Morgan Walsh,morgan.walsh616@outlook.com,20/11/2022,,"['home', 'kitchen']",$464.14,n/a,us,TRUE,11.0,,3.0
#101425,,jordan.lee700@gmail.com,2022-12-27,PENDING,"['kitchen', 'garden', 'toys', 'books']",$530.49,7.85,FR,Y,6.0,SAVE10 ,6.0
#101491,Alex Kim,alex.kim440@outlook.com,2022-08-05,pending,"['books', 'electronics', 'toys', 'fashion']",$94.53,10.92,canada,0,6.0,welcome,5.0
#101368,Casey Morgan,casey.morgan10@outlook.com,2023/01/18,Pending,books|kitchen|garden|home,$486.09,21.02,Germany,True,8.0,,3.0
#100757,,riley.chen653@outlook.com,2022-06-06,delivered,"['electronics', 'books', 'kitchen', 'toys']",,n/a,UK,,5.0,N/A,4.0
#100736,Taylor Swift,taylor.swift913@yahoo.com,2023/02/26,Pending,"['toys', 'electronics', 'sports', 'fashion']",$420.9,11.4,Canada,N,6.0,,3.0
#101138,Sam Jordan,sam.jordan394@outlook.com,06-28-2023,Processing,"['fashion', 'toys', 'sports', 'books']",€246.66,3.07,AU,N,3.0,welcome,1.0
#101510,Jordan Lee,jordan.lee496@outlook.com,19/08/2023,CANCELLED,sports|electronics,$475.85,9.63,GB,Y,1.0,SAVE10,4.0
#101877,Sam Jordan,sam.jordan819@outlook.com,12/07/2023,Canceled,"['electronics', 'sports', 'kitchen']",€253.25,26.49,GB,Y,6.0,WELCOME,3.0
#100173,Quinn Davis,quinn.davis171@yahoo.com,2022/02/22,delivered,kitchen,$304.48,6.94,CA,1,7.0,welcome,5.0
#100865,Quinn Davis,quinn.davis182@yahoo.com,01/11/2023,Delivered,"['fashion', 'home']",$574.34,7.97,USA,,7.0,N/A,
#101169,Riley Chen,riley.chen122@yahoo.com,12/10/2022,canceled,"['fashion', 'garden', 'kitchen', 'toys']",129.59,10.06,FR ,False,7.0,welcome,
#100764,Taylor Swift,taylor.swift591@yahoo.com,2024-03-28,CANCELLED,fashion,$82.57,29.85,UK,Yes,4.0,welcome,2.0
#101764,Casey Morgan,casey.morgan663@gmail.com,20/03/2022,Canceled,['fashion'],422.29,10.85,canada,yes,5.0,SAVE10,4.0
#101721,Sam Jordan,sam.jordan213@yahoo.com,2022-04-25,delivered,"['garden', 'books', 'electronics']",$538.33,18.55,CA,FALSE,1.0,,4.0
#101370,Casey Morgan,,06-04-2023,delivered,"['garden', 'books', 'electronics', 'toys']",,9.0,US,0,8.0,,4.0
#100745,Quinn Davis,QuinnDavis@,2023-09-22,Returned,['home'],€504.1,4.47,canada,FALSE,5.0,,
#100299,Morgan Walsh,morgan.walsh332@yahoo.com,12-26-2023,Shipped,"['books', 'sports', 'fashion']",$352.65,27.73,USA,0,4.0,welcome,6.0
#100023,Casey Morgan,casey.morgan13@outlook.com,08/10/2022,cancelled,"['books', 'home', 'toys', 'electronics']",$390.84,16.89,France,no,1.0,WELCOME,4.0
#101645,Jordan Lee,JordanLee@,2022-01-03,Shipped,"garden,electronics,books,home",€501.35,11.43,canada,0,0.5274034126479018,WELCOME,5.0
#100986,Riley Chen,riley.chen67@outlook.com,09-28-2022,PENDING,"['kitchen', 'home', 'garden']",$413.85,8.24,Canada,FALSE,8.0,welcome,5.0
#100063,Morgan Walsh,morgan.walsh823@yahoo.com,2023-03-27,Shipped,home,$393.08,3.55,CA,0,0.005547002536203216,,3.0
#100807,Quinn Davis,QuinnDavis@,31/01/2024,pending,"['kitchen', 'sports', 'fashion', 'electronics']",$310.5,21.62,DE,No,8.0,SAVE10 ,3.0
#100730,Casey Morgan,casey.morgan795@gmail.com,2024-05-15,delivered,['kitchen'],$564.8,8.53,United States,FALSE,10.0,,3.0
#100881,Taylor Swift,taylor.swift705@gmail.com,18/10/2022,Processing,"['electronics', 'kitchen']",,10.99,US,1,0.7745126984349369,,5.0
#100281,Riley Chen,RileyChen@,2024-01-09,processing,"['home', 'electronics', 'books', 'fashion']",$498.52,7.66,United States,0,1.0,welcome,4.0
#100256,Alex Kim,alex.kim179@outlook.com,12-28-2022,CANCELLED,"['home', 'electronics', 'fashion']",$390.73,22.48,DE,No,7.0,SUMMER20,5.0
#100354,Jordan Lee,,09-19-2023,pending,"['kitchen', 'sports']",$170.66,15.34,FR ,Y,7.0,,4.0
#100555,Riley Chen,riley.chen949@outlook.com,06-14-2024,DELIVERED,"garden,electronics,home,toys",€480.72,12.0,DE,yes,9.0,SUMMER20,5.0
#100275,Taylor Swift,taylor.swift115@yahoo.com,2022-04-02,Returned,sports|fashion,$26.33,20.72,US,No,1.0,SAVE10,5.0
#101990,Taylor Swift,taylor.swift69@outlook.com,2023-09-16,cancelled,sports|electronics|books,499.6,8.61,U.S.,yes,10.0,N/A,5.0
#100351,Sam Jordan,sam.jordan275@yahoo.com,11-30-2023,returned,"['fashion', 'home', 'toys']",$322.74,21.43,france,No,10.0,,4.0
#101701,Casey Morgan,casey.morgan325@outlook.com,2024/01/29,Canceled,"['electronics', 'garden']",175.9,16.72,canada,0,10.0,WELCOME,3.0
#101867,Sam Jordan,sam.jordan191@yahoo.com,2024/01/03,SHIPPED,"electronics,garden",$436.15,free,CA,True,2.0,,5.0
#101299,Alex Kim,alex.kim528@gmail.com,29/02/2024,DELIVERED,"['home', 'garden', 'books']",,16.34,france,TRUE,7.0,SAVE10,4.0
#100297,Casey Morgan,casey.morgan313@outlook.com,27/10/2022,Returned,electronics,345.4,26.45,Australia,N,6.0,,4.0
#101732,Sam Jordan,sam.jordan640@gmail.com,2022-11-04,cancelled,kitchen|electronics|home|fashion,207.31,7.59,CA,1,11.0,welcome,4.0
#101790,Sam Jordan,,06-16-2022,cancelled,['toys'],$488.34,9.65,CA,0,6.0,N/A,6.0
#100869,Quinn Davis,quinn.davis966@outlook.com,2024-05-19,returned,['books'],$498.61,NULL,US,,8.0,welcome,4.0
#100650,Taylor Swift,taylor.swift358@yahoo.com,03-21-2024,shipped,"['sports', 'kitchen']",$560.04,1.44,US,,7.0,,1.0
#100685,Sam Jordan,sam.jordan735@outlook.com,2023-02-28,cancelled,['books'],€582.34,2.25,U.S.,N,2.0,welcome,3.0
#100270,Alex Kim,AlexKim@,22/09/2023,delivered,"['toys', 'electronics', 'books', 'sports']",$545.67,29.3,US,N,9.0,N/A,1.0
#101693,Alex Kim,alex.kim174@gmail.com,01-17-2024,,"['toys', 'kitchen', 'fashion', 'electronics']",$259.55,14.6,FR,1,8.0,WELCOME,5.0
#100932,Morgan Walsh,morgan.walsh216@yahoo.com,2022-03-13,pending,"['toys', 'kitchen']",,9.8,us,1,9.0,SUMMER20,5.0
#101280,Casey Morgan,casey.morgan209@outlook.com,07/02/2024,CANCELLED,toys|electronics,$508.46,4.15,UK,FALSE,2.0,,3.0
#101223,Taylor Swift,taylor.swift333@gmail.com,21/05/2024,Pending,"['sports', 'toys', 'garden']",70.28,n/a,DE,no,5.0,SUMMER20,0.0
#100025,Jordan Lee,jordan.lee343@gmail.com,2023/09/25,canceled,['electronics'],,11.34,Canada,0,3.0,SAVE10 ,3.0
#101393,Quinn Davis,quinn.davis719@gmail.com,2023/03/21,DELIVERED,"['sports', 'garden', 'fashion']",$324.86,4.66,United Kingdom,True,9.0,N/A,2.0
#100078,Jordan Lee,jordan.lee530@yahoo.com,2023-09-30,returned,['kitchen'],$416.47,NULL,UK,Y,7.0,,3.0
#100857,Sam Jordan,sam.jordan148@gmail.com,2024/05/20,cancelled,['kitchen'],394.16,27.26,Australia,1,4.0,,5.0
#100032,Jordan Lee,jordan.lee680@gmail.com,2022/09/14,,"electronics,kitchen",$286.14,8.05,Canada,no,7.0,SAVE10 ,4.0
#100394,Taylor Swift,taylor.swift626@gmail.com,23/03/2024,SHIPPED,"['garden', 'sports', 'toys', 'kitchen']",$241.45,19.57,Canada,N,11.0,N/A,1.0
#101550,Quinn Davis,QuinnDavis@,2023/04/25,Shipped,['kitchen'],$104.03,15.67,CA,No,8.0,SAVE10 ,3.0
#100494,Riley Chen,riley.chen426@gmail.com,27/07/2022,returned,['books'],$62.83,3.37,US,TRUE,10.0,SAVE10 ,
#100611,Morgan Walsh,morgan.walsh250@outlook.com,01-31-2024,Shipped,electronics|fashion,€242.43,,FR ,1,9.0,welcome,4.0
#100163,Morgan Walsh,morgan.walsh666@gmail.com,06-09-2024,Delivered,sports|fashion|toys|kitchen,513.61,N/A,Canada,0,8.0,welcome,0.0
#100203,Taylor Swift,taylor.swift362@outlook.com,2022/02/03,canceled,fashion|books,$597.35,3.9,Australia,False,8.0,welcome,5.0
#101007,Taylor Swift,taylor.swift63@yahoo.com,02-07-2022,shipped,fashion|garden,539.09,23.9,United Kingdom,True,3.0,SAVE10,1.0
#101858,Sam Jordan,sam.jordan779@outlook.com,05-22-2023,Pending,"['toys', 'sports', 'electronics', 'kitchen']",$160.26,21.48,canada,0,10.0,,2.0
#101285,Taylor Swift,taylor.swift900@gmail.com,04/10/2023,processing,"['books', 'fashion']",565.76,6.13,France,No,10.0,,1.0
#101802,Taylor Swift,taylor.swift650@outlook.com,2024/01/05,returned,"['fashion', 'kitchen', 'garden']",$507.48,1.24,us,TRUE,8.0,welcome,4.0
#101159,Alex Kim,,2024/01/01,Processing,toys|home,,22.8,United Kingdom,False,6.0,N/A,
#100824,Morgan Walsh,morgan.walsh876@gmail.com,2024-02-26,processing,toys,$566.68,17.1,FR ,0,11.0,SUMMER20,5.0
#100730,Casey Morgan,casey.morgan795@gmail.com,2024-05-15,delivered,['kitchen'],$564.8,8.53,United States,FALSE,10.0,,3.0
#100602,Casey Morgan,casey.morgan835@gmail.com,2022/03/18,SHIPPED,books|toys|garden|kitchen,507.99,,France,True,9.0,WELCOME,4.0
#100482,,quinn.davis216@outlook.com,04-29-2024,returned,electronics,$523.95,8.66,USA,TRUE,1.0,N/A,4.0
#100873,Jordan Lee,jordan.lee720@gmail.com,12-02-2023,Returned,['sports'],$168.76,11.01,CA,N,5.0,,4.0
#101407,Casey Morgan,casey.morgan223@gmail.com,05-06-2023,PENDING,garden|fashion|toys|home,$107.69,9.75,USA,FALSE,1.0,,1.0
#100218,Alex Kim,alex.kim756@yahoo.com,06/08/2022,pending,"['books', 'electronics']",$413.85,,USA,Y,6.0,SAVE10 ,5.0
#101982,Jordan Lee,jordan.lee221@gmail.com,2022-12-11,Pending,"['garden', 'books', 'toys']",$481.54,6.69,USA,True,11.0,SAVE10,3.0
#101001,Jordan Lee,jordan.lee602@gmail.com,23/01/2023,Returned,"['books', 'fashion', 'electronics']",€204.43,11.24,DE,True,1.0,WELCOME,5.0
#101640,Alex Kim,alex.kim328@outlook.com,24/11/2022,Delivered,"home,fashion",€349.13,12.79,US,No,2.0,N/A,0.0
#100817,Morgan Walsh,morgan.walsh69@yahoo.com,05-16-2024,Delivered,"['toys', 'electronics', 'fashion']",$322.67,18.25,canada,True,7.0,,0.0
#101175,Morgan Walsh,morgan.walsh659@yahoo.com,02-06-2024,Pending,"['fashion', 'toys']",$325.64,0.67,FR ,TRUE,1.0,N/A,2.0
#100059,Sam Jordan,,02/09/2023,DELIVERED,books|sports|fashion,€306.53,23.8,United Kingdom,True,0.3568115396307605,N/A,2.0
#100321,Taylor Swift,taylor.swift635@yahoo.com,31/07/2023,returned,sports,$250.88,18.9,United Kingdom,TRUE,11.0,welcome,2.0
#100316,Jordan Lee,jordan.lee399@yahoo.com,12/09/2022,returned,"['electronics', 'books', 'sports']",$551.55,None,Australia,1,6.0,,3.0
#100073,Jordan Lee,jordan.lee538@gmail.com,2022-10-28,Shipped,sports,€112.54,27.7,Australia,True,10.0,SUMMER20,2.0
#100162,Jordan Lee,jordan.lee428@gmail.com,09-03-2022,pending,home|electronics|fashion,,n/a,france,,6.0,WELCOME,4.0
#100579,Morgan Walsh,morgan.walsh196@outlook.com,05-25-2024,canceled,"['sports', 'kitchen', 'toys']",,5.77,FR ,1,4.0,welcome,1.0
#100990,Alex Kim,alex.kim497@gmail.com,24/11/2023,canceled,['sports'],$519.66,,U.S.,True,4.0,welcome,1.0
#100576,Quinn Davis,quinn.davis483@outlook.com,20/03/2023,delivered,"['garden', 'sports']",438.76,3.78,Australia,1,3.0,,2.0
#101628,Alex Kim,alex.kim26@yahoo.com,2022/08/28,Pending,['garden'],$138.45,16.88,Germany,,2.0,N/A,4.0
#100617,Morgan Walsh,morgan.walsh704@outlook.com,16/06/2023,Shipped,"['sports', 'books', 'kitchen', 'toys']",€417.13,n/a,AU,FALSE,5.0,,5.0
#101902,Sam Jordan,sam.jordan935@outlook.com,07-13-2022,Delivered,"['electronics', 'kitchen']",€68.49,11.54,United Kingdom,N,3.0,welcome,4.0
#100045,Casey Morgan,casey.morgan354@outlook.com,26/07/2022,delivered,"['fashion', 'electronics', 'toys']",$90.62,22.74,AU,FALSE,2.0,SAVE10 ,3.0
#101000,Sam Jordan,sam.jordan686@outlook.com,06/12/2022,CANCELLED,"['toys', 'fashion', 'books']",$42.01,17.63,Canada,Yes,8.0,SAVE10 ,4.0
#101523,Riley Chen,riley.chen6@outlook.com,12-29-2023,delivered,"['electronics', 'kitchen', 'sports']",$485.32,2.35,UK,Yes,2.0,,3.0
#101342,Sam Jordan,SamJordan@,18/03/2022,Returned,electronics|sports|home|toys,$47.58,1.18,US,Y,2.0,,4.0
#100572,Morgan Walsh,morgan.walsh223@yahoo.com,22/12/2022,Shipped,books|home|sports|electronics,$372.3,18.98,USA,No,9.0,N/A,3.0
#100076,Alex Kim,alex.kim183@yahoo.com,2024-02-24,DELIVERED,garden|toys|electronics,$545.29,16.7,AU,Y,5.0,,2.0
#101967,Taylor Swift,taylor.swift513@outlook.com,29/08/2022,Shipped,"['electronics', 'kitchen', 'books']",$541.67,27.47,UK,,11.0,SUMMER20,0.0
#101450,Morgan Walsh,,2022-05-19,Shipped,"['electronics', 'kitchen']",,20.77,france,0,10.0,SAVE10 ,4.0
#100771,Morgan Walsh,morgan.walsh367@outlook.com,2022-03-31,Returned,"['fashion', 'kitchen']",408.97,4.65,FR ,TRUE,3.0,SUMMER20,1.0
#101424,Alex Kim,alex.kim756@outlook.com,06/06/2022,cancelled,"electronics,books",€513.06,5.27,Germany,Y,2.0,SAVE10,1.0
#100483,Casey Morgan,casey.morgan213@gmail.com,2022-09-03,returned,"['sports', 'electronics', 'garden', 'kitchen']",$375.23,22.41,United States,False,6.0,,5.0
#100948,,,17/11/2022,Processing,"sports,home",,29.82,DE,Yes,8.0,SAVE10,4.0
#100855,Morgan Walsh,MorganWalsh@,01-17-2023,pending,['books'],$46.24,11.37,GB,,4.0,N/A,3.0
#100030,Morgan Walsh,morgan.walsh380@gmail.com,2024-06-15,shipped,"['garden', 'toys']",$227.78,8.94,AU,No,8.0,SAVE10 ,
#101784,Morgan Walsh,morgan.walsh905@outlook.com,2022/02/27,SHIPPED,"['electronics', 'books']",,,us,TRUE,1.0,welcome,4.0
#101551,Riley Chen,riley.chen18@outlook.com,03-02-2024,DELIVERED,"['sports', 'home', 'electronics']",€510.57,NULL,canada,no,3.0,WELCOME,0.0
#100819,Sam Jordan,sam.jordan93@gmail.com,2022/09/06,PENDING,"['home', 'books', 'kitchen']",$57.1,18.03,United Kingdom,No,6.0,N/A,4.0
#101351,Riley Chen,riley.chen3@outlook.com,2022-12-14,CANCELLED,"['electronics', 'books']",$114.49,18.71,Canada,FALSE,2.0,WELCOME,2.0
#100838,Jordan Lee,jordan.lee491@outlook.com,2022-02-15,processing,"['sports', 'garden', 'home']",$561.1,24.98,U.S.,FALSE,5.0,,3.0
#101326,Taylor Swift,taylor.swift893@yahoo.com,2022-12-02,processing,"['books', 'fashion']",€42.99,,United Kingdom,1,11.0,SUMMER20,3.0
#101502,Quinn Davis,QuinnDavis@,2022/08/26,PENDING,['fashion'],$321.22,29.82,United Kingdom,False,5.0,,4.0
#101775,Casey Morgan,casey.morgan938@outlook.com,20/03/2023,SHIPPED,"['home', 'sports', 'books', 'garden']",$469.88,15.67,GB,0,11.0,SAVE10 ,3.0
#101606,Sam Jordan,sam.jordan216@gmail.com,2022/05/10,,"['kitchen', 'toys', 'books']",$337.82,28.39,France,0,7.0,SAVE10,4.0
#101933,Riley Chen,RileyChen@,2023/01/31,canceled,"['home', 'toys', 'fashion']",$591.45,10.04,Germany,True,11.0,N/A,
#101612,Taylor Swift,taylor.swift207@yahoo.com,08-30-2023,processing,"['toys', 'garden', 'electronics', 'kitchen']",$565.76,13.13,France,yes,3.0,,1.0
#100344,Casey Morgan,casey.morgan455@yahoo.com,11-10-2022,CANCELLED,['home'],$217.74,12.14,US,,5.0,welcome,4.0
#100044,Morgan Walsh,morgan.walsh644@yahoo.com,2023/03/21,Pending,['sports'],32.02,4.59,CA,yes,5.0,N/A,3.0
#101576,Alex Kim,alex.kim738@outlook.com,09-02-2022,SHIPPED,"['home', 'garden', 'fashion', 'books']",$538.65,10.31,Canada,no,11.0,SAVE10 ,5.0
#100168,Morgan Walsh,morgan.walsh784@yahoo.com,11-24-2022,SHIPPED,"['toys', 'kitchen']",€544.34,17.59,Canada,True,4.0,SAVE10 ,5.0
#100303,Alex Kim,alex.kim673@yahoo.com,05-31-2022,cancelled,kitchen|garden|electronics,$165.9,7.19,FR ,Yes,0.5629862128864861,,3.0
#100350,Sam Jordan,sam.jordan939@yahoo.com,2023/03/22,CANCELLED,"['fashion', 'books', 'kitchen', 'toys']",74.16,26.99,Canada,0,10.0,,4.0
#101676,Quinn Davis,quinn.davis21@outlook.com,2022/09/21,CANCELLED,toys,$273.06,18.26,GB,0,7.0,WELCOME,
#100004,Morgan Walsh,morgan.walsh396@gmail.com,2023-03-07,delivered,"books,toys,home",501.75,10.61,United States,No,6.0,SAVE10 ,5.0
#100892,Taylor Swift,taylor.swift539@gmail.com,2023/08/20,Canceled,"['electronics', 'sports', 'fashion', 'kitchen']",$318.94,11.86,US,TRUE,11.0,SAVE10 ,3.0
#101972,Morgan Walsh,morgan.walsh363@gmail.com,2022/07/18,CANCELLED,"['electronics', 'books', 'kitchen']",$383.19,N/A,france,FALSE,7.0,welcome,3.0
#100002,Taylor Swift,taylor.swift358@outlook.com,2024/03/29,canceled,['kitchen'],486.25,19.02,FR ,no,4.0,SAVE10 ,3.0
#100411,Morgan Walsh,morgan.walsh344@gmail.com,11-23-2023,shipped,"['home', 'electronics', 'fashion']",$285.94,4.7,FR ,Y,2.0,SAVE10 ,3.0
#100429,Taylor Swift,TaylorSwift@,28/08/2023,Shipped,"['kitchen', 'toys']",$64.73,,U.S.,1,1.0,SUMMER20,0.0
#101468,Alex Kim,alex.kim455@yahoo.com,2022-09-07,CANCELLED,"['garden', 'fashion']",$378.53,15.64,us,0,11.0,WELCOME,2.0
#101401,Sam Jordan,sam.jordan877@yahoo.com,05-13-2024,Processing,"['sports', 'kitchen']",140.03,free,United States,True,6.0,,4.0
#101395,Quinn Davis,quinn.davis329@yahoo.com,2023/09/30,CANCELLED,"['fashion', 'books']",98.89,24.29,France,0,1.0,welcome,2.0
#101593,Morgan Walsh,morgan.walsh85@yahoo.com,25/05/2023,Pending,['garden'],,12.45,US,1,6.0,,2.0
#100353,Morgan Walsh,morgan.walsh66@outlook.com,05-25-2023,canceled,"fashion,books",259.98,21.25,AU,1,6.0,SAVE10,0.0
#101463,Sam Jordan,sam.jordan941@outlook.com,2022/06/18,DELIVERED,"['toys', 'garden']",,22.33,AU,1,8.0,,5.0
#101102,Morgan Walsh,morgan.walsh133@gmail.com,2022-05-15,Processing,"['sports', 'garden']",378.4,18.45,france,1,6.0,SUMMER20,3.0
#100033,Quinn Davis,,2022/03/21,Processing,"home,kitchen,electronics",46.22,None,USA,,5.0,,3.0
