order_id,order_date,region,product_category,product_name,sales_rep,quantity,unit_price,discount_pct,total_amount,customer_rating
ORD-10969,2024-07-26,West,Home & Garden,Door Mat,Mark Young,8,93.89,0.2,600.9,3.6
ORD-10970,2023-07-15,Southwest,Clothing,Silk Scarf,Amanda Harris,2,123.65,0,247.3,3.7
ORD-10971,2024-01-26,Northeast,Clothing,Winter Jacket,Stephanie Wilson,16,208.58,0,3337.28,1.4
ORD-10972,2024-11-02,Northeast,Beauty,Nail Polish Set,Matthew Williams,15,86.6,0.05,1234.05,1.1
ORD-10973,2024-03-23,Northeast,Food & Beverage,Granola,Joseph Thomas,11,374.25,0.05,3910.91,2.0
ORD-10974,2022-06-19,Southwest,Home & Garden,Scented Candle,Cynthia Green,15,244.96,0,3674.4,2.0
ORD-10975,2022-12-16,Northeast,Food & Beverage,Protein Bars,Andrew Hill,16,411.11,0,6577.76,1.4
ORD-10976,2022-06-08,Northeast,Books,Data Science Handbook,Cynthia Green,18,372.02,0,6696.36,2.1
ORD-10977,2025-10-14,Southwest,Food & Beverage,Honey Jar,Mark Smith,6,112.25,0,673.5,2.8
ORD-10978,2022-04-18,Southwest,Electronics,Bluetooth Speaker,Joseph Thomas,13,346.72,0.25,3380.52,1.2
ORD-10979,2023-02-14,Northeast,Toys,Action Figure,Joseph Thomas,8,190.45,0.05,1447.42,2.7
ORD-10980,2023-03-28,Northeast,Electronics,Smart Watch,Kevin Sanchez,7,341.58,0,2391.06,4.3
ORD-10981,2023-11-01,Midwest,Home & Garden,Throw Pillow,Gary Hernandez,2,210.76,0,421.52,3.5
ORD-10982,2022-08-05,Midwest,Sports,Cycling Gloves,Richard Hill,14,64.8,0.05,861.84,1.7
ORD-10983,2023-03-27,Northeast,Toys,Card Game,Cynthia Green,1,197.65,0.25,148.24,4.3
ORD-10984,2023-09-10,Southwest,Beauty,Face Moisturizer,Sandra Garcia,3,443.3,0.2,1063.92,4.9
ORD-10985,2025-07-16,West,Clothing,Running Shoes,Cynthia Green,9,479.72,0.15,3669.86,4.7
ORD-10986,2025-09-26,West,Home & Garden,Scented Candle,Brenda Williams,6,319.5,0.15,1629.45,2.3
ORD-10987,2024-10-28,Southwest,Food & Beverage,Granola,Mark Roberts,17,322.09,0.05,5201.75,5.0
ORD-10988,2023-09-25,Southeast,Sports,Yoga Mat,Linda Lee,20,380.68,0,7613.6,2.7
ORD-10989,2023-08-31,Southeast,Sports,Resistance Bands,Jonathan Scott,2,73.09,0.25,109.64,2.5
ORD-10990,2023-11-05,Southeast,Electronics,Laptop Stand,Emily Carter,20,494.33,0.25,7414.95,2.3
ORD-10991,2023-11-10,Midwest,Electronics,Phone Case,Charles Perez,10,376.52,0.05,3576.94,1.8
ORD-10992,2024-12-03,Midwest,Electronics,Laptop Stand,Betty Clark,8,305.99,0.2,1958.34,2.8
ORD-10993,2022-04-17,Southeast,Electronics,Bluetooth Speaker,Mark Smith,16,39.64,0.05,602.53,1.5
ORD-10994,2024-08-14,Midwest,Home & Garden,Kitchen Scale,Betty Clark,8,256.18,0.2,1639.55,3.9
ORD-10995,2023-08-08,Southwest,Sports,Cycling Gloves,Matthew Williams,6,304.9,0.1,1646.46,4.9
ORD-10996,2024-03-26,West,Sports,Foam Roller,Betty Clark,16,44.61,0.15,606.7,2.9
ORD-10997,2022-02-10,West,Toys,Stuffed Animal,Donna Torres,5,410.7,0.25,1540.12,4.4
ORD-10998,2024-02-19,West,Books,Machine Learning Guide,Amanda Harris,18,364.69,0.1,5907.98,2.8
ORD-10999,2023-02-05,Southeast,Toys,Remote Car,Mark Young,3,169.95,0.25,382.39,1.8
ORD-11000,2024-03-19,Midwest,Electronics,Smart Watch,Jessica Scott,16,205.25,0.2,2627.2,3.0
ORD-11001,2024-02-28,Southwest,Clothing,Silk Scarf,Betty Clark,2,496.27,0,992.54,1.8
ORD-11002,2025-07-24,Midwest,Toys,Art Supply Kit,Mark Roberts,12,257.26,0.25,2315.34,1.2
ORD-11003,2024-01-11,Northeast,Toys,Stuffed Animal,Mark Roberts,8,124.96,0,999.68,3.7
ORD-11004,2023-06-05,Southeast,Home & Garden,Wall Clock,Andrew Hill,20,230.46,0,4609.2,3.3
ORD-11005,2024-03-25,Southwest,Home & Garden,Ceramic Planter,Ryan White,4,386.63,0.2,1237.22,1.3
ORD-11006,2025-11-17,Midwest,Sports,Cycling Gloves,Sandra Moore,6,415.73,0.1,2244.94,4.9
ORD-11007,2022-08-12,Southwest,Toys,Art Supply Kit,Stephanie Wilson,14,377.47,0,5284.58,4.2
ORD-11008,2025-12-02,Midwest,Home & Garden,Wall Clock,Joseph Thomas,7,465.36,0.2,2606.02,4.9
ORD-11009,2024-12-11,West,Food & Beverage,Organic Coffee,Lisa Hernandez,4,39.57,0.2,126.62,2.2
ORD-11010,2023-02-10,West,Toys,Puzzle Set,Betty Clark,6,190.45,0,1142.7,3.0
ORD-11011,2023-02-16,Northeast,Clothing,Leather Belt,Linda Lee,19,408.11,0,7754.09,1.7
ORD-11012,2025-07-27,Southeast,Sports,Foam Roller,Brenda Williams,14,223.16,0,3124.24,2.2
ORD-11013,2025-04-14,Southeast,Toys,Board Game,Sandra Garcia,9,36.81,0,331.29,2.9
ORD-11014,2025-09-24,Southwest,Clothing,Cotton T-Shirt,Kevin Sanchez,2,136.71,0,273.42,5.0
ORD-11015,2025-05-19,Southwest,Clothing,Winter Jacket,Stephanie Wilson,17,396.93,0.2,5398.25,2.1
ORD-11016,2024-01-30,Midwest,Food & Beverage,Dark Chocolate,Richard Hill,11,304.16,0.15,2843.9,4.3
ORD-11017,2023-11-08,Northeast,Beauty,Nail Polish Set,Joseph Thomas,13,307.35,0.15,3396.22,2.8
ORD-11018,2025-12-03,Southeast,Toys,Puzzle Set,Kimberly Wright,1,302.95,0.1,272.65,2.8
ORD-11019,2022-02-04,Midwest,Food & Beverage,Granola,Ashley Taylor,7,6.55,0.15,38.97,1.2
ORD-11020,2025-06-08,Northeast,Beauty,Makeup Brush Kit,Kimberly Wright,8,305.35,0.2,1954.24,2.7
ORD-11021,2025-12-29,Southeast,Food & Beverage,Green Tea Pack,Ashley Taylor,13,150.46,0.05,1858.18,3.1
ORD-11022,2025-10-10,Southwest,Electronics,USB-C Hub,Ashley Taylor,16,399.43,0.1,5751.79,2.9
ORD-11023,2023-05-14,Southeast,Food & Beverage,Green Tea Pack,Betty Clark,16,333.01,0.05,5061.75,4.0
ORD-11024,2022-11-25,Midwest,Clothing,Denim Jeans,Ryan White,14,496.71,0,6953.94,2.5
ORD-11025,2025-09-24,Southeast,Books,Statistics Primer,Mark Young,9,334.64,0,3011.76,3.1
ORD-11026,2025-08-11,Midwest,Food & Beverage,Green Tea Pack,Jessica Scott,11,436.61,0,4802.71,4.6
ORD-11027,2023-08-19,Northeast,Toys,Stuffed Animal,Patricia Anderson,8,115.66,0,925.28,1.4
ORD-11028,2024-02-18,Southwest,Sports,Resistance Bands,Linda Lee,19,187.03,0.15,3020.53,1.0
ORD-11029,2024-01-18,Southeast,Electronics,Laptop Stand,Sandra Moore,13,490.03,0.15,5414.83,3.7
ORD-11030,2023-10-10,Southeast,Sports,Resistance Bands,Gary Rodriguez,13,9.55,0.25,93.11,4.8
ORD-11031,2022-10-26,Northeast,Sports,Running Belt,Andrew Hill,15,77.98,0.1,1052.73,2.3
ORD-11032,2024-10-10,Midwest,Clothing,Casual Sneakers,Mark Roberts,19,241.75,0.05,4363.59,4.9
ORD-11033,2023-04-06,Northeast,Electronics,Smart Watch,Mark Young,5,414.8,0.05,1970.3,4.5
ORD-11034,2022-02-14,Southwest,Home & Garden,Shelf Organizer,Jessica Scott,13,153.06,0,1989.78,2.3
ORD-11035,2023-08-02,Southeast,Food & Beverage,Honey Jar,Mark Roberts,13,198.58,0.1,2323.39,4.4
ORD-11036,2025-12-24,Midwest,Toys,Board Game,Matthew Williams,5,165.09,0,825.45,3.6
ORD-11037,2023-03-06,Southeast,Home & Garden,Shelf Organizer,Kevin Sanchez,16,149.09,0,2385.44,4.0
ORD-11038,2024-02-11,West,Electronics,Smart Watch,Cynthia Green,19,55.46,0,1053.74,4.4
ORD-11039,2022-04-18,Northeast,Electronics,Bluetooth Speaker,Sandra Moore,12,487.21,0,5846.52,3.6
ORD-11040,2023-05-09,West,Toys,Puzzle Set,Sandra Garcia,13,126.28,0,1641.64,2.2
ORD-11041,2023-07-18,West,Home & Garden,Door Mat,Kimberly Wright,3,389.98,0.2,935.95,1.0
ORD-11042,2022-02-17,Southwest,Clothing,Denim Jeans,Melissa Nelson,4,247.16,0.05,939.21,4.9
ORD-11043,2024-02-26,West,Food & Beverage,Olive Oil,Lisa Hernandez,4,398.2,0,1592.8,3.8
ORD-11044,2024-04-10,Northeast,Books,Machine Learning Guide,Jessica Scott,4,165.99,0,663.96,3.2
ORD-11045,2023-03-01,Northeast,Food & Beverage,Green Tea Pack,Betty Clark,17,419.39,0,7129.63,4.4
ORD-11046,2022-09-09,Northeast,Home & Garden,Ceramic Planter,Jonathan Scott,18,226.38,0.15,3463.61,3.3
ORD-11047,2022-06-23,Northeast,Home & Garden,LED Desk Lamp,Sandra Moore,18,132.1,0,2377.8,2.2
ORD-11048,2024-11-29,Midwest,Home & Garden,Door Mat,Cynthia Green,1,127.93,0,127.93,3.1
ORD-11049,2025-05-26,Southwest,Home & Garden,Shelf Organizer,Sandra Moore,11,263.72,0.15,2465.78,1.8
ORD-11050,2023-09-06,Southeast,Clothing,Cotton T-Shirt,Jonathan Scott,8,23.18,0,185.44,3.4
ORD-11051,2022-06-02,Southwest,Sports,Tennis Balls,Emily Carter,9,68.6,0.2,493.92,2.0
ORD-11052,2025-10-17,West,Home & Garden,Door Mat,Mark Roberts,15,46.21,0.1,623.84,1.6
ORD-11053,2024-02-02,Southwest,Sports,Resistance Bands,Cynthia Green,9,497.7,0.05,4255.34,3.6
ORD-11054,2024-02-16,Northeast,Home & Garden,Door Mat,Andrew Hill,5,161.6,0.2,646.4,2.0
ORD-11055,2022-05-16,Midwest,Books,Data Science Handbook,Lisa Hernandez,18,59.45,0.2,856.08,1.4
ORD-11056,2023-07-15,Northeast,Beauty,Eye Cream,Patricia Anderson,5,435.08,0.05,2066.63,2.5
ORD-11057,2022-12-26,Southwest,Sports,Cycling Gloves,Linda Lee,4,392.45,0,1569.8,4.5
ORD-11058,2025-02-03,Midwest,Food & Beverage,Green Tea Pack,Andrew Hill,17,177.71,0.1,2718.96,1.4
ORD-11059,2023-01-06,Midwest,Electronics,USB-C Hub,Kevin Sanchez,11,473.52,0.2,4166.98,4.0
ORD-11060,2025-11-07,Southwest,Toys,Remote Car,Mark Roberts,19,68.15,0,1294.85,1.6
ORD-11061,2022-04-19,Midwest,Home & Garden,Throw Pillow,Mark Roberts,13,285.94,0.1,3345.5,4.1
ORD-11062,2024-08-17,Southwest,Toys,Remote Car,Amanda Harris,6,222.29,0.15,1133.68,2.1
ORD-11063,2023-09-18,West,Toys,Action Figure,Stephanie Wilson,10,319.64,0,3196.4,2.3
ORD-11064,2022-12-05,Southwest,Clothing,Denim Jeans,Mark Baker,3,366.33,0,1098.99,1.3
ORD-11065,2025-10-18,Southwest,Books,Deep Learning Intro,Mark Young,1,481.27,0.2,385.02,3.9
ORD-11066,2024-04-10,Northeast,Food & Beverage,Dark Chocolate,Andrew Hill,17,344.14,0,5850.38,1.8
ORD-11067,2025-09-16,Southwest,Electronics,Phone Case,Cynthia Green,18,376.09,0.05,6431.14,3.4
ORD-11068,2022-06-03,Midwest,Food & Beverage,Protein Bars,Gary Rodriguez,17,452.38,0,7690.46,1.5
ORD-11069,2024-02-04,Northeast,Beauty,Face Moisturizer,Richard Hill,14,250.28,0,3503.92,4.7
ORD-11070,2023-06-27,Southeast,Sports,Resistance Bands,Joseph Thomas,10,153.09,0.1,1377.81,4.0
ORD-11071,2024-08-06,Southwest,Toys,Action Figure,Ashley Taylor,10,464.91,0,4649.1,3.0
ORD-11072,2023-12-26,Northeast,Beauty,Face Moisturizer,Joseph Thomas,20,232.88,0.1,4191.84,2.4
ORD-11073,2024-10-04,Southeast,Home & Garden,Door Mat,Brenda Williams,12,9.39,0.2,90.14,3.1
ORD-11074,2022-11-15,Midwest,Home & Garden,Door Mat,Charles Perez,4,456.99,0,1827.96,2.9
ORD-11075,2025-01-03,Midwest,Beauty,Eye Cream,Patricia Anderson,12,217.03,0,2604.36,5.0
ORD-11076,2022-01-12,Midwest,Food & Beverage,Protein Bars,Ryan White,5,180.1,0.2,720.4,4.5
ORD-11077,2024-03-19,West,Sports,Resistance Bands,Linda Lee,7,146.03,0,1022.21,2.3
ORD-11078,2022-09-01,West,Electronics,USB-C Hub,Sandra Garcia,7,474.45,0.1,2989.04,3.2
ORD-11079,2022-09-27,Northeast,Home & Garden,Scented Candle,Patricia Anderson,13,253.42,0.2,2635.57,4.2
ORD-11080,2022-04-17,Midwest,Home & Garden,Throw Pillow,Donna Torres,12,252.5,0.05,2878.5,4.9
ORD-11081,2022-06-19,West,Electronics,Phone Case,Charles Perez,16,148.29,0.25,1779.48,3.5
ORD-11082,2025-12-06,Southeast,Home & Garden,Kitchen Scale,Cynthia Green,9,384.53,0.1,3114.69,4.3
ORD-11083,2023-01-22,Southwest,Sports,Running Belt,Lisa Hernandez,4,352.07,0,1408.28,3.5
ORD-11084,2023-01-29,Southeast,Sports,Resistance Bands,Donna Torres,5,203.64,0.1,916.38,1.1
ORD-11085,2025-12-04,Southeast,Sports,Resistance Bands,Charles Perez,2,193.27,0.1,347.89,2.3
ORD-11086,2023-09-16,Northeast,Food & Beverage,Organic Coffee,Emily Carter,17,216.4,0,3678.8,2.5
ORD-11087,2023-01-08,Northeast,Beauty,Nail Polish Set,Joseph Thomas,8,163.32,0,1306.56,1.2
ORD-11088,2024-06-01,Southeast,Beauty,Hair Serum,Emily Carter,10,238.67,0,2386.7,4.8
ORD-11089,2025-10-30,Southwest,Beauty,Body Lotion,Stephanie Wilson,10,60.21,0,602.1,4.4
ORD-11090,2023-05-03,Midwest,Beauty,Body Lotion,Mark Smith,12,372.75,0.15,3802.05,3.3
ORD-11091,2022-03-26,Southwest,Clothing,Denim Jeans,Mark Young,5,316.63,0,1583.15,4.5
ORD-11092,2025-01-24,Southwest,Sports,Jump Rope,Richard Hill,15,463.12,0,6946.8,2.2
ORD-11093,2022-09-19,Southeast,Food & Beverage,Trail Mix,Donna Torres,18,361.78,0,6512.04,3.2
ORD-11094,2024-06-12,Northeast,Books,Business Analytics,Sandra Garcia,12,227.0,0,2724.0,2.7
ORD-11095,2023-08-17,Northeast,Electronics,USB-C Hub,Melissa Nelson,20,140.7,0,2814.0,1.2
ORD-11096,2022-12-05,West,Sports,Cycling Gloves,Stephanie Wilson,16,343.92,0,5502.72,3.0
ORD-11097,2022-01-08,Southeast,Toys,Stuffed Animal,Melissa Nelson,20,139.39,0,2787.8,1.9
ORD-11098,2023-09-14,Southeast,Electronics,Portable Charger,Amanda Harris,17,355.34,0.1,5436.7,3.8
ORD-11099,2023-08-21,Northeast,Clothing,Running Shoes,Lisa Hernandez,8,27.58,0.05,209.61,1.6
ORD-11100,2025-08-08,Southeast,Books,Machine Learning Guide,Gary Rodriguez,9,437.32,0,3935.88,1.8
ORD-11101,2023-10-27,Northeast,Clothing,Cotton T-Shirt,Mark Roberts,12,318.18,0.15,3245.44,4.5
ORD-11102,2023-10-27,Northeast,Books,Machine Learning Guide,Lisa Hernandez,14,449.68,0.1,5665.97,4.3
ORD-11103,2025-01-05,Southwest,Beauty,Hair Serum,Patricia Anderson,9,92.48,0,832.32,3.9
ORD-11104,2023-03-28,Midwest,Toys,Art Supply Kit,Emily Carter,20,277.68,0.25,4165.2,1.8
ORD-11105,2024-01-25,Southeast,Toys,Puzzle Set,Ryan White,15,119.7,0.2,1436.4,2.9
ORD-11106,2023-01-22,Southwest,Food & Beverage,Protein Bars,Sandra Garcia,15,96.59,0,1448.85,4.8
ORD-11107,2024-03-18,Southwest,Home & Garden,Wall Clock,Mark Smith,1,158.53,0,158.53,1.3
ORD-11108,2022-07-25,Southwest,Clothing,Silk Scarf,Jonathan Scott,8,230.24,0.2,1473.54,3.9
ORD-11109,2022-01-28,Northeast,Electronics,Bluetooth Speaker,Jonathan Scott,13,195.08,0,2536.04,2.0
ORD-11110,2022-01-20,Northeast,Clothing,Casual Sneakers,Gary Hernandez,5,469.61,0,2348.05,3.9
ORD-11111,2022-12-01,Midwest,Beauty,Lip Balm Set,Richard Hill,7,73.92,0.25,388.08,2.9
ORD-11112,2022-02-13,Northeast,Sports,Yoga Mat,Patricia Anderson,18,347.56,0,6256.08,3.2
ORD-11113,2022-02-19,Southeast,Clothing,Silk Scarf,Donna Torres,5,5.6,0.05,26.6,2.5
ORD-11114,2025-11-07,Northeast,Beauty,Eye Cream,Sandra Garcia,8,461.24,0.2,2951.94,1.7
ORD-11115,2024-01-02,Northeast,Clothing,Winter Jacket,Andrew Hill,4,478.45,0.1,1722.42,2.3
ORD-11116,2024-05-27,Southwest,Beauty,Lip Balm Set,Richard Hill,2,304.23,0,608.46,3.4
ORD-11117,2023-12-15,Northeast,Toys,Puzzle Set,Emily Carter,10,314.26,0.1,2828.34,4.7
ORD-11118,2025-09-05,Southeast,Beauty,Eye Cream,Richard Hill,3,395.48,0,1186.44,1.6
ORD-11119,2023-07-25,Southeast,Food & Beverage,Dark Chocolate,Brenda Williams,3,61.02,0.2,146.45,2.3
ORD-11120,2024-05-18,West,Home & Garden,Throw Pillow,Mark Roberts,13,179.54,0.25,1750.51,4.9
ORD-11121,2025-01-08,Southwest,Beauty,Sunscreen SPF50,Sandra Garcia,8,194.68,0.25,1168.08,3.1
ORD-11122,2024-12-15,Southwest,Sports,Cycling Gloves,Stephanie Wilson,3,292.58,0.2,702.19,3.8
ORD-11123,2022-02-05,Midwest,Sports,Resistance Bands,Gary Hernandez,8,184.05,0.05,1398.78,2.9
ORD-11124,2022-10-13,Midwest,Home & Garden,LED Desk Lamp,Matthew Williams,2,456.12,0.15,775.4,1.6
ORD-11125,2022-10-10,Northeast,Toys,Action Figure,Mark Roberts,7,414.77,0,2903.39,3.8
ORD-11126,2025-09-19,Southwest,Toys,Building Blocks,Brenda Williams,14,188.98,0,2645.72,2.9
ORD-11127,2023-05-17,Northeast,Home & Garden,Ceramic Planter,Joseph Thomas,5,185.8,0,929.0,3.3
ORD-11128,2024-12-16,Midwest,Toys,Puzzle Set,Sandra Garcia,6,237.53,0,1425.18,2.6
ORD-11129,2022-05-03,Northeast,Beauty,Makeup Brush Kit,Andrew Hill,1,146.95,0,146.95,4.0
ORD-11130,2025-02-08,Midwest,Home & Garden,Ceramic Planter,Mark Young,13,417.18,0.25,4067.51,3.3
ORD-11131,2022-07-08,Southwest,Books,Statistics Primer,Jessica Scott,14,466.07,0.1,5872.48,4.9
ORD-11132,2024-03-14,Southeast,Home & Garden,Kitchen Scale,Gary Rodriguez,13,311.43,0.05,3846.16,4.0
ORD-11133,2024-02-19,Southeast,Clothing,Leather Belt,Mark Baker,16,160.03,0.2,2048.38,4.2
ORD-11134,2024-01-13,Southwest,Toys,Action Figure,Stephanie Wilson,9,58.66,0,527.94,4.4
ORD-11135,2022-05-14,Southeast,Electronics,Laptop Stand,Andrew Hill,10,85.57,0,855.7,1.0
ORD-11136,2023-05-08,Midwest,Books,Statistics Primer,Brenda Williams,18,104.85,0,1887.3,4.9
ORD-11137,2023-09-25,Northeast,Electronics,Portable Charger,Kimberly Wright,2,28.78,0,57.56,4.0
ORD-11138,2022-09-23,Northeast,Toys,Action Figure,Richard Hill,11,377.16,0.15,3526.45,2.6
ORD-11139,2024-09-03,Southwest,Clothing,Running Shoes,Ashley Taylor,1,295.65,0.2,236.52,4.4
ORD-11140,2025-07-05,Northeast,Books,Machine Learning Guide,Mark Roberts,5,342.78,0,1713.9,1.9
ORD-11141,2024-07-05,Southeast,Sports,Water Bottle,Richard Hill,6,496.74,0.15,2533.37,2.2
ORD-11142,2022-11-09,Southwest,Toys,Building Blocks,Lisa Hernandez,13,123.36,0,1603.68,5.0
ORD-11143,2025-01-25,Northeast,Clothing,Cotton T-Shirt,Sandra Garcia,5,384.33,0.1,1729.48,1.4
ORD-11144,2025-03-26,Midwest,Beauty,Sunscreen SPF50,Kimberly Wright,10,84.93,0.1,764.37,1.4
ORD-11145,2024-06-24,Southeast,Home & Garden,Shelf Organizer,Patricia Anderson,9,493.14,0.1,3994.43,4.9
ORD-11146,2024-04-17,Southwest,Food & Beverage,Organic Coffee,Mark Young,12,430.21,0.2,4130.02,3.7
ORD-11147,2024-02-05,Northeast,Food & Beverage,Honey Jar,Cynthia Green,17,423.19,0.15,6115.1,2.7
ORD-11148,2023-05-17,Southwest,Food & Beverage,Olive Oil,Joseph Thomas,2,312.2,0,624.4,1.6
ORD-11149,2022-05-30,Southeast,Clothing,Casual Sneakers,Jessica Scott,13,83.31,0.2,866.42,4.5
ORD-11150,2022-08-12,Northeast,Clothing,Wool Sweater,Betty Clark,15,236.9,0.25,2665.12,3.9
ORD-11151,2023-10-12,Midwest,Toys,Stuffed Animal,Andrew Hill,7,203.75,0,1426.25,2.9
ORD-11152,2024-08-20,Southeast,Food & Beverage,Green Tea Pack,Lisa Hernandez,9,230.02,0,2070.18,1.9
ORD-11153,2024-05-30,West,Electronics,Phone Case,Mark Smith,2,468.55,0.15,796.53,1.2
ORD-11154,2022-06-21,Southeast,Electronics,Phone Case,Brenda Williams,9,129.78,0,1168.02,2.1
ORD-11155,2025-10-03,Midwest,Clothing,Casual Sneakers,Betty Clark,15,436.29,0.05,6217.13,4.3
ORD-11156,2022-12-03,Southeast,Clothing,Silk Scarf,Kimberly Wright,11,481.87,0.1,4770.51,4.8
ORD-11157,2025-11-27,West,Food & Beverage,Dark Chocolate,Kimberly Wright,18,345.97,0,6227.46,4.7
ORD-11158,2022-06-09,Southwest,Toys,Building Blocks,Andrew Hill,18,392.62,0.05,6713.8,1.6
ORD-11159,2024-10-19,Midwest,Beauty,Face Moisturizer,Patricia Anderson,5,448.77,0,2243.85,4.2
ORD-11160,2022-09-15,West,Toys,Art Supply Kit,Lisa Hernandez,17,362.53,0.25,4622.26,4.9
ORD-11161,2024-05-10,Southwest,Clothing,Cotton T-Shirt,Stephanie Wilson,7,374.13,0.05,2487.96,1.7
ORD-11162,2025-10-23,Southwest,Toys,Action Figure,Joseph Thomas,12,108.83,0.05,1240.66,2.5
ORD-11163,2025-12-03,West,Beauty,Face Moisturizer,Lisa Hernandez,10,448.84,0,4488.4,5.0
ORD-11164,2024-12-07,Midwest,Toys,Stuffed Animal,Patricia Anderson,12,179.34,0.2,1721.66,4.7
ORD-11165,2025-01-16,West,Food & Beverage,Granola,Jessica Scott,12,92.56,0,1110.72,2.1
ORD-11166,2022-06-29,Northeast,Toys,Art Supply Kit,Brenda Williams,20,469.26,0,9385.2,3.6
ORD-11167,2025-07-21,West,Toys,Board Game,Sandra Moore,16,376.22,0,6019.52,3.3
ORD-11168,2025-02-03,West,Electronics,Webcam,Patricia Anderson,14,109.88,0.25,1153.74,1.8
ORD-11169,2024-04-25,West,Food & Beverage,Green Tea Pack,Joseph Thomas,12,483.97,0.25,4355.73,4.8
ORD-11170,2023-09-22,West,Sports,Foam Roller,Cynthia Green,9,440.41,0.1,3567.32,2.0
ORD-11171,2024-11-28,Southwest,Toys,Building Blocks,Richard Hill,1,17.99,0.15,15.29,2.3
ORD-11172,2025-06-16,West,Toys,Action Figure,Gary Rodriguez,18,486.88,0.05,8325.65,1.2
ORD-11173,2024-04-05,Midwest,Toys,Puzzle Set,Sandra Moore,13,488.79,0,6354.27,1.6
ORD-11174,2025-07-08,Midwest,Sports,Resistance Bands,Gary Rodriguez,5,254.61,0.2,1018.44,3.2
ORD-11175,2022-01-24,Southwest,Beauty,Hair Serum,Jonathan Scott,3,51.17,0.2,122.81,1.1
ORD-11176,2024-07-18,Midwest,Clothing,Silk Scarf,Betty Clark,1,372.46,0,372.46,2.0
ORD-11177,2024-02-14,Midwest,Sports,Foam Roller,Cynthia Green,7,270.03,0.05,1795.7,1.2
ORD-11178,2022-08-16,West,Clothing,Running Shoes,Mark Young,1,321.0,0,321.0,3.4
ORD-11179,2022-07-10,Northeast,Clothing,Running Shoes,Sandra Garcia,10,134.69,0,1346.9,4.4
ORD-11180,2024-04-27,Northeast,Sports,Cycling Gloves,Sandra Garcia,4,248.06,0,992.24,4.8
ORD-11181,2025-07-21,West,Clothing,Winter Jacket,Kevin Sanchez,14,190.75,0.15,2269.92,1.6
ORD-11182,2022-08-29,Midwest,Books,Python Cookbook,Kimberly Wright,6,331.53,0,1989.18,2.9
ORD-11183,2023-01-30,Southwest,Electronics,USB-C Hub,Joseph Thomas,17,372.14,0,6326.38,3.1
ORD-11184,2022-03-02,Midwest,Home & Garden,Kitchen Scale,Jonathan Scott,12,61.82,0.05,704.75,1.9
ORD-11185,2023-12-15,Southwest,Home & Garden,Wall Clock,Lisa Hernandez,9,243.38,0,2190.42,2.2
ORD-11186,2023-05-28,Southeast,Food & Beverage,Granola,Mark Smith,17,473.44,0.05,7646.06,3.7
ORD-11187,2022-12-06,Southeast,Books,AI Ethics,Linda Lee,4,293.91,0.1,1058.08,3.0
ORD-11188,2025-06-29,Northeast,Food & Beverage,Granola,Andrew Hill,20,374.8,0.15,6371.6,2.5
ORD-11189,2024-07-09,Southeast,Sports,Tennis Balls,Ryan White,12,449.46,0,5393.52,1.1
ORD-11190,2024-03-26,Northeast,Books,AI Ethics,Patricia Anderson,10,303.92,0.15,2583.32,1.7
ORD-11191,2023-03-17,Midwest,Beauty,Nail Polish Set,Kimberly Wright,6,182.08,0,1092.48,1.6
ORD-11192,2023-11-05,Southeast,Beauty,Lip Balm Set,Matthew Williams,1,162.7,0,162.7,3.3
ORD-11193,2025-05-17,Southeast,Beauty,Hair Serum,Sandra Moore,18,37.79,0.1,612.2,1.9
ORD-11194,2025-10-29,West,Books,Data Science Handbook,Richard Hill,19,446.87,0.2,6792.42,4.3
ORD-11195,2022-04-06,Midwest,Sports,Jump Rope,Donna Torres,2,402.35,0.25,603.53,1.5
ORD-11196,2023-04-30,Southwest,Food & Beverage,Protein Bars,Joseph Thomas,20,166.8,0.2,2668.8,2.1
ORD-11197,2022-03-17,Southwest,Electronics,Portable Charger,Mark Young,10,69.87,0.2,558.96,3.1
ORD-11198,2023-09-09,Midwest,Beauty,Face Moisturizer,Richard Hill,3,237.6,0.2,570.24,4.0
ORD-11199,2025-06-08,Northeast,Toys,Board Game,Jessica Scott,18,388.43,0.25,5243.81,2.2
ORD-11200,2022-03-01,Southeast,Food & Beverage,Dark Chocolate,Mark Baker,4,422.32,0,1689.28,4.3
ORD-11201,2023-04-09,Southeast,Home & Garden,LED Desk Lamp,Brenda Williams,11,431.39,0.2,3796.23,1.8
ORD-11202,2022-08-15,Northeast,Beauty,Face Moisturizer,Amanda Harris,2,133.55,0,267.1,1.3
ORD-11203,2025-04-09,West,Beauty,Nail Polish Set,Patricia Anderson,9,350.84,0,3157.56,1.5
ORD-11204,2025-03-29,West,Home & Garden,Door Mat,Cynthia Green,15,335.78,0.05,4784.86,3.0
ORD-11205,2023-08-30,Northeast,Books,Business Analytics,Kimberly Wright,16,116.79,0.1,1681.78,3.2
ORD-11206,2022-05-04,Southeast,Sports,Jump Rope,Joseph Thomas,3,42.2,0.25,94.95,3.7
ORD-11207,2023-03-04,Southwest,Food & Beverage,Granola,Stephanie Wilson,7,246.38,0.15,1465.96,3.1
ORD-11208,2022-09-24,Southeast,Beauty,Eye Cream,Mark Young,15,329.37,0,4940.55,2.5
ORD-11209,2024-05-16,Southeast,Food & Beverage,Trail Mix,Cynthia Green,13,98.04,0.1,1147.07,2.2
