Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
128,CA-2022-174761,11/27/2022,11/29/2022,Standard Class,ZE-82411,Madison Collins,Consumer,United States,Philadelphia,Michigan,12742,Central,OFF-743353,Office Supplies,Supplies,Supplies Model 367,14.72,5,0.0,3.21
129,CA-2021-113575,11/11/2021,11/17/2021,Standard Class,MG-45427,Barbara Lewis,Consumer,United States,Chicago,Michigan,60085,Central,OFF-920758,Office Supplies,Paper,Paper Model 954,40.04,8,0.0,4.89
130,CA-2022-182468,10/01/2022,10/04/2022,Second Class,EQ-62062,Mia Scott,Corporate,United States,San Francisco,Illinois,70506,Central,OFF-286537,Office Supplies,Paper,Paper Model 940,5.89,13,0.2,0.3
131,CA-2022-121610,07/01/2022,07/08/2022,Standard Class,EU-60825,Olivia Clark,Consumer,United States,San Francisco,Illinois,87627,Central,OFF-910809,Office Supplies,Appliances,Appliances Model 626,13.75,3,0.1,4.91
132,CA-2021-119952,10/19/2021,10/22/2021,Standard Class,RD-82336,Isabella Smith,Consumer,United States,Richmond,New York,72727,East,OFF-238609,Office Supplies,Supplies,Supplies Model 409,7.98,7,0.2,2.09
133,CA-2024-197406,02/26/2024,02/28/2024,Standard Class,JM-24067,Victoria Moore,Corporate,United States,San Francisco,Ohio,32327,East,OFF-677741,Office Supplies,Fasteners,Fasteners Model 220,72.39,1,0.4,-0.11
134,CA-2023-139110,02/04/2023,02/08/2023,Standard Class,ZN-80817,Evelyn Adams,Consumer,United States,Philadelphia,New York,69098,East,OFF-538885,Office Supplies,Envelopes,Envelopes Model 846,5.71,8,0.1,1.54
135,CA-2024-168002,05/09/2024,05/13/2024,Second Class,PB-72648,Charles Williams,Consumer,United States,Philadelphia,Illinois,32216,Central,OFF-781362,Office Supplies,Paper,Paper Model 121,8.15,5,0.2,0.21
136,CA-2024-139450,04/03/2024,04/09/2024,Standard Class,JP-60365,Emily Wright,Corporate,United States,Richmond,New York,29412,East,OFF-582901,Office Supplies,Fasteners,Fasteners Model 358,3.85,8,0.1,0.45
137,CA-2022-198182,01/19/2022,01/24/2022,Second Class,UF-97281,Evelyn Harris,Corporate,United States,Detroit,Washington,65611,West,OFF-624529,Office Supplies,Envelopes,Envelopes Model 592,12.24,4,0.1,0.11
138,CA-2022-115282,03/02/2022,03/09/2022,Standard Class,KS-66664,Patricia Lee,Corporate,United States,Chicago,Florida,39912,South,OFF-495149,Office Supplies,Binders,Binders Model 331,20.92,12,0.0,-0.91
139,CA-2024-146577,10/21/2024,10/27/2024,Standard Class,OO-65057,Evelyn Baker,Home Office,United States,Chicago,Pennsylvania,39896,East,TEC-693888,Technology,Accessories,Accessories Model 752,192.62,14,0.4,19.17
140,CA-2022-109115,04/02/2022,04/05/2022,Second Class,WH-33625,Sarah Taylor,Consumer,United States,Chicago,Ohio,59837,East,OFF-366046,Office Supplies,Supplies,Supplies Model 268,21.22,8,0.2,3.77
141,CA-2021-157124,05/19/2021,05/21/2021,Second Class,ZX-45544,Linda Thomas,Consumer,United States,Chicago,Texas,27483,Central,FUR-361520,Furniture,Furnishings,Furnishings Model 866,351.82,9,0.2,17.96
142,CA-2023-174468,03/04/2023,03/07/2023,Standard Class,IT-92834,Mia Wilson,Consumer,United States,Columbus,Texas,22457,Central,OFF-468848,Office Supplies,Binders,Binders Model 156,44.7,7,0.0,-2.79
143,CA-2024-146847,11/12/2024,11/19/2024,Standard Class,YG-29239,Isabella Garcia,Consumer,United States,Los Angeles,New York,49293,East,OFF-281676,Office Supplies,Paper,Paper Model 399,21.27,5,0.0,0.53
144,CA-2021-185198,12/08/2021,12/14/2021,Second Class,NE-93900,Ella Jones,Consumer,United States,Detroit,New York,24287,East,OFF-381063,Office Supplies,Paper,Paper Model 473,258.07,7,0.3,5.89
145,CA-2023-176841,07/20/2023,07/26/2023,Standard Class,JH-97479,Olivia Garcia,Home Office,United States,Miami,Pennsylvania,76211,East,TEC-173255,Technology,Accessories,Accessories Model 985,70.11,7,0.4,13.7
146,CA-2022-195190,05/09/2022,05/12/2022,Standard Class,WY-55110,Scarlett Sanchez,Consumer,United States,Richmond,New York,72886,East,OFF-324695,Office Supplies,Art,Art Model 741,25.04,11,0.5,1.03
147,CA-2022-199574,07/17/2022,07/21/2022,Second Class,UK-16311,Joseph Moore,Consumer,United States,Seattle,Michigan,94938,Central,OFF-469250,Office Supplies,Binders,Binders Model 989,60.54,10,0.2,10.1
148,CA-2022-195628,10/23/2022,10/29/2022,Second Class,RC-27869,Evelyn Jackson,Home Office,United States,Los Angeles,Florida,24913,South,OFF-524902,Office Supplies,Appliances,Appliances Model 554,14.26,5,0.2,1.93
149,CA-2021-143313,07/29/2021,08/05/2021,Standard Class,HR-79997,Jayden Adams,Corporate,United States,San Francisco,Texas,77298,Central,FUR-668419,Furniture,Tables,Tables Model 943,240.95,9,0.0,7.99
150,CA-2022-199467,07/19/2022,07/24/2022,Standard Class,ET-73977,Harper Robinson,Corporate,United States,San Francisco,Michigan,11501,Central,OFF-456079,Office Supplies,Art,Art Model 466,16.05,14,0.2,4.34
151,CA-2022-166099,02/03/2022,02/05/2022,Second Class,PP-46131,Sofia Brown,Corporate,United States,Columbus,Pennsylvania,65650,East,OFF-656664,Office Supplies,Storage,Storage Model 125,43.55,6,0.0,10.18
152,CA-2024-108299,04/09/2024,04/16/2024,First Class,DD-19061,Karen Walker,Consumer,United States,New York City,Illinois,26658,Central,TEC-491851,Technology,Machines,Machines Model 283,65.15,12,0.3,15.64
153,CA-2021-108235,11/29/2021,12/06/2021,Standard Class,MP-22939,Sofia King,Corporate,United States,Los Angeles,Ohio,75001,East,OFF-494813,Office Supplies,Art,Art Model 437,28.78,7,0.0,3.36
154,CA-2024-139679,05/24/2024,05/26/2024,Standard Class,DS-66257,Ethan Allen,Consumer,United States,New York City,Florida,16797,South,FUR-100207,Furniture,Tables,Tables Model 714,121.07,2,0.4,7.06
155,CA-2021-155644,01/25/2021,01/29/2021,First Class,YZ-98896,Jackson Turner,Corporate,United States,Columbus,California,13768,West,FUR-803160,Furniture,Bookcases,Bookcases Model 288,53.44,3,0.0,10.44
156,CA-2022-108215,08/12/2022,08/19/2022,Second Class,DJ-52642,Jack Young,Home Office,United States,New York City,Texas,35394,Central,FUR-723432,Furniture,Tables,Tables Model 327,210.37,5,0.0,79.84
157,CA-2022-157661,01/27/2022,02/03/2022,Standard Class,TY-84906,Jessica Mitchell,Consumer,United States,Columbus,Pennsylvania,41508,East,TEC-151708,Technology,Accessories,Accessories Model 687,1000.22,9,0.1,117.01
158,CA-2022-167788,10/16/2022,10/23/2022,Standard Class,YA-12691,Logan Robinson,Consumer,United States,Miami,Illinois,78429,Central,OFF-142186,Office Supplies,Labels,Labels Model 128,17.4,13,0.2,4.05
159,CA-2024-169337,01/31/2024,02/07/2024,Second Class,KV-39385,Charles Sanchez,Consumer,United States,Chicago,Michigan,27250,Central,TEC-763604,Technology,Copiers,Copiers Model 894,207.06,6,0.2,25.09
160,CA-2024-197238,10/29/2024,10/31/2024,Standard Class,GG-77190,Jackson Davis,Home Office,United States,Los Angeles,Washington,80747,West,TEC-286031,Technology,Machines,Machines Model 967,1187.07,4,0.2,434.82
161,CA-2023-136402,11/29/2023,12/01/2023,Second Class,UJ-15165,James Collins,Consumer,United States,New York City,Washington,54533,West,FUR-907019,Furniture,Tables,Tables Model 826,285.0,10,0.1,9.22
162,CA-2023-103668,01/05/2023,01/09/2023,Standard Class,FH-52364,Jack Johnson,Corporate,United States,Detroit,California,16421,West,OFF-823105,Office Supplies,Storage,Storage Model 947,33.25,5,0.0,4.3
163,CA-2023-195778,01/19/2023,01/24/2023,Standard Class,JE-98845,Elizabeth Edwards,Corporate,United States,Columbus,Illinois,95802,Central,OFF-471884,Office Supplies,Binders,Binders Model 247,9.98,7,0.3,1.47
164,CA-2024-152632,12/20/2024,12/24/2024,Standard Class,LF-45533,David Hall,Consumer,United States,Miami,Washington,61325,West,OFF-985735,Office Supplies,Appliances,Appliances Model 292,12.08,4,0.5,3.19
165,CA-2024-163040,12/18/2024,12/21/2024,Standard Class,TZ-50066,Amelia Jackson,Corporate,United States,Richmond,Ohio,86575,East,OFF-577668,Office Supplies,Binders,Binders Model 879,58.21,5,0.2,15.17
166,CA-2024-153325,01/19/2024,01/22/2024,Standard Class,OH-72735,Isabella Gonzalez,Consumer,United States,Seattle,Michigan,17924,Central,OFF-992328,Office Supplies,Storage,Storage Model 314,95.19,1,0.0,25.67
167,CA-2021-148685,08/28/2021,09/02/2021,Second Class,RE-59405,William Brown,Corporate,United States,Detroit,Illinois,50645,Central,TEC-146738,Technology,Machines,Machines Model 732,42.51,8,0.2,11.33
168,CA-2022-116327,01/21/2022,01/28/2022,Standard Class,ZG-54790,Mia Lee,Consumer,United States,Seattle,California,26837,West,FUR-633006,Furniture,Tables,Tables Model 621,117.29,7,0.0,15.82
169,CA-2022-156399,02/02/2022,02/08/2022,Second Class,RB-56931,Lucas Brown,Consumer,United States,Richmond,Michigan,56363,Central,TEC-835722,Technology,Copiers,Copiers Model 366,305.79,3,0.4,-6.79
170,CA-2021-183346,12/01/2021,12/04/2021,Second Class,PO-38632,Sophia Gonzalez,Consumer,United States,Columbus,Washington,80578,West,TEC-333472,Technology,Machines,Machines Model 484,157.39,11,0.0,52.76
171,CA-2024-111329,11/13/2024,11/15/2024,Standard Class,UH-55933,Harper Miller,Home Office,United States,Philadelphia,Washington,86426,West,TEC-848261,Technology,Accessories,Accessories Model 502,45.75,3,0.0,2.86
172,CA-2021-139471,08/21/2021,08/24/2021,Standard Class,IW-50537,Logan Garcia,Corporate,United States,Los Angeles,Michigan,97479,Central,FUR-851349,Furniture,Bookcases,Bookcases Model 898,157.01,10,0.0,-7.04
173,CA-2024-193511,05/30/2024,06/05/2024,Second Class,KH-58245,Barbara Green,Home Office,United States,Richmond,Illinois,33621,Central,OFF-804647,Office Supplies,Paper,Paper Model 582,7.32,2,0.2,-0.26
174,CA-2024-142046,03/22/2024,03/24/2024,Standard Class,UQ-26106,Thomas Wilson,Corporate,United States,San Francisco,Florida,34445,South,OFF-685292,Office Supplies,Art,Art Model 483,118.7,1,0.2,17.49
175,CA-2023-116166,02/11/2023,02/17/2023,Standard Class,AD-90224,Sebastian Jackson,Corporate,United States,Detroit,Michigan,79001,Central,OFF-183321,Office Supplies,Envelopes,Envelopes Model 702,8.05,2,0.2,0.91
176,CA-2022-196194,03/25/2022,03/30/2022,First Class,CE-46932,William King,Corporate,United States,New York City,Washington,79907,West,FUR-987573,Furniture,Chairs,Chairs Model 222,315.54,8,0.0,73.13
177,CA-2022-113690,01/24/2022,01/29/2022,Standard Class,EC-26844,Susan Robinson,Consumer,United States,Seattle,Virginia,39693,South,OFF-894392,Office Supplies,Labels,Labels Model 388,19.83,3,0.3,4.08
178,CA-2023-124738,09/14/2023,09/21/2023,Standard Class,AN-36496,Joseph Robinson,Corporate,United States,New York City,New York,40784,East,FUR-594191,Furniture,Tables,Tables Model 591,112.38,5,0.0,-5.2
179,CA-2023-146503,09/07/2023,09/12/2023,Standard Class,HZ-92509,Mason Harris,Consumer,United States,New York City,Michigan,27570,Central,OFF-458587,Office Supplies,Paper,Paper Model 655,24.05,8,0.0,1.16
180,CA-2023-138546,02/28/2023,03/05/2023,Standard Class,AX-15748,Linda Allen,Home Office,United States,Chicago,Michigan,80609,Central,TEC-573553,Technology,Machines,Machines Model 201,102.01,9,0.2,35.51
181,CA-2023-141638,04/10/2023,04/14/2023,Second Class,PP-65678,Karen Wright,Home Office,United States,Seattle,California,20007,West,OFF-985672,Office Supplies,Storage,Storage Model 377,30.88,11,0.1,8.75
182,CA-2024-177014,04/20/2024,04/25/2024,Second Class,MR-19387,Liam Miller,Consumer,United States,Philadelphia,New York,61323,East,TEC-139415,Technology,Machines,Machines Model 502,36.22,6,0.1,12.14
183,CA-2024-155673,01/07/2024,01/11/2024,Standard Class,LX-60502,Robert Edwards,Home Office,United States,San Francisco,California,44736,West,OFF-532163,Office Supplies,Art,Art Model 102,34.86,2,0.0,-3.1
184,CA-2024-147997,01/02/2024,01/04/2024,Standard Class,RB-54521,Michael Mitchell,Consumer,United States,San Francisco,Texas,59168,Central,OFF-274961,Office Supplies,Fasteners,Fasteners Model 618,7.38,14,0.2,2.63
185,CA-2022-170334,02/14/2022,02/16/2022,Standard Class,CO-40827,Karen Gonzalez,Corporate,United States,Philadelphia,Virginia,93119,South,FUR-833937,Furniture,Tables,Tables Model 861,853.64,11,0.0,282.16
186,CA-2021-160341,04/04/2021,04/10/2021,Standard Class,UU-18827,Robert White,Corporate,United States,Miami,New York,82788,East,OFF-700228,Office Supplies,Storage,Storage Model 949,16.76,12,0.0,2.11
187,CA-2022-162872,11/01/2022,11/06/2022,Standard Class,JY-11338,Jayden Baker,Consumer,United States,Philadelphia,California,91402,West,OFF-922188,Office Supplies,Envelopes,Envelopes Model 679,17.75,13,0.0,4.2
188,CA-2022-147780,05/10/2022,05/14/2022,Standard Class,CY-51268,Noah Allen,Consumer,United States,Columbus,Washington,72654,West,TEC-994394,Technology,Copiers,Copiers Model 363,504.15,10,0.2,18.15
189,CA-2022-155440,05/05/2022,05/11/2022,Standard Class,QG-47466,James Mitchell,Corporate,United States,Miami,Pennsylvania,48551,East,TEC-204760,Technology,Phones,Phones Model 737,24.66,14,0.0,5.65
190,CA-2023-128332,01/30/2023,02/03/2023,Second Class,RI-85583,Evelyn Clark,Consumer,United States,San Francisco,Ohio,97366,East,FUR-528062,Furniture,Bookcases,Bookcases Model 683,55.39,8,0.0,16.58
191,CA-2024-141367,09/13/2024,09/16/2024,Standard Class,YQ-33632,Victoria Harris,Consumer,United States,Los Angeles,Ohio,60472,East,FUR-938197,Furniture,Tables,Tables Model 130,162.63,8,0.0,23.06
192,CA-2024-116272,03/19/2024,03/24/2024,Standard Class,FA-80143,Evelyn Clark,Corporate,United States,Los Angeles,Michigan,42639,Central,OFF-126185,Office Supplies,Paper,Paper Model 100,12.51,9,0.0,-1.07
193,CA-2023-108218,09/13/2023,09/17/2023,Standard Class,XY-97962,Amelia Moore,Consumer,United States,Chicago,Washington,87047,West,OFF-883912,Office Supplies,Storage,Storage Model 996,54.51,8,0.0,5.9
194,CA-2023-185012,11/09/2023,11/16/2023,Standard Class,ES-32815,Robert Nelson,Consumer,United States,Los Angeles,Washington,95953,West,OFF-459581,Office Supplies,Binders,Binders Model 883,68.47,7,0.2,17.97
195,CA-2022-180704,08/28/2022,09/03/2022,Standard Class,EN-70843,Ella Carter,Home Office,United States,New York City,California,53004,West,OFF-581872,Office Supplies,Labels,Labels Model 463,106.37,5,0.0,26.79
196,CA-2023-127520,03/14/2023,03/20/2023,Standard Class,TM-21428,Jayden Garcia,Corporate,United States,Seattle,Virginia,84486,South,OFF-213680,Office Supplies,Binders,Binders Model 385,291.93,12,0.0,41.79
197,CA-2022-146096,09/26/2022,10/02/2022,Standard Class,BB-79022,Charles Jones,Corporate,United States,Philadelphia,Texas,54330,Central,OFF-406744,Office Supplies,Appliances,Appliances Model 183,15.68,5,0.1,6.16
198,CA-2024-199735,03/26/2024,04/01/2024,Standard Class,OI-81749,Michael Brown,Consumer,United States,Seattle,Illinois,54417,Central,FUR-963746,Furniture,Chairs,Chairs Model 316,54.86,13,0.0,-2.28
199,CA-2024-153099,12/16/2024,12/22/2024,Standard Class,JH-82667,Elizabeth Jackson,Home Office,United States,Miami,Michigan,57584,Central,OFF-933714,Office Supplies,Supplies,Supplies Model 182,59.98,11,0.2,-1.25
200,CA-2022-101006,09/27/2022,10/01/2022,Standard Class,PR-82309,Madison Garcia,Consumer,United States,Miami,Ohio,55072,East,OFF-227180,Office Supplies,Binders,Binders Model 192,67.84,14,0.2,1.98
201,CA-2023-157733,11/19/2023,11/25/2023,Standard Class,IA-69732,Emily Hall,Consumer,United States,San Francisco,Ohio,90347,East,OFF-606356,Office Supplies,Art,Art Model 869,12.01,10,0.2,3.62
202,CA-2021-188193,03/23/2021,03/25/2021,Standard Class,IZ-37287,Sebastian Collins,Consumer,United States,Los Angeles,New York,91175,East,OFF-206075,Office Supplies,Supplies,Supplies Model 805,48.4,9,0.1,13.62
203,CA-2022-123068,08/10/2022,08/15/2022,Standard Class,US-73692,Liam Green,Corporate,United States,New York City,Florida,81356,South,OFF-990325,Office Supplies,Supplies,Supplies Model 811,504.82,5,0.0,144.57
204,CA-2024-194735,06/24/2024,06/29/2024,Second Class,RB-84411,Sebastian Parker,Consumer,United States,Detroit,New York,62869,East,TEC-511986,Technology,Phones,Phones Model 150,56.85,10,0.0,19.32
205,CA-2023-176314,09/30/2023,10/02/2023,Standard Class,GO-33129,Joseph Davis,Consumer,United States,Los Angeles,Ohio,20166,East,OFF-332408,Office Supplies,Supplies,Supplies Model 431,83.39,9,0.0,10.13
206,CA-2023-105870,02/08/2023,02/13/2023,Standard Class,FJ-48978,Isabella Green,Corporate,United States,Philadelphia,Illinois,40401,Central,TEC-587721,Technology,Phones,Phones Model 655,90.03,6,0.3,5.34
207,CA-2021-198772,11/09/2021,11/11/2021,Second Class,XK-95223,Madison Baker,Corporate,United States,Richmond,Washington,22736,West,OFF-281080,Office Supplies,Supplies,Supplies Model 597,404.94,1,0.0,81.07
208,CA-2024-162756,03/26/2024,04/01/2024,Standard Class,RQ-95852,Joseph Harris,Consumer,United States,San Francisco,Florida,13723,South,OFF-745568,Office Supplies,Supplies,Supplies Model 383,42.34,1,0.0,4.44
209,CA-2024-121582,11/17/2024,11/22/2024,Standard Class,ZL-45710,Karen Adams,Corporate,United States,Los Angeles,Florida,66913,South,OFF-412229,Office Supplies,Paper,Paper Model 466,92.75,4,0.2,15.02
210,CA-2022-178267,07/27/2022,08/01/2022,Standard Class,QF-25992,Ethan Jones,Consumer,United States,Detroit,Texas,36966,Central,OFF-431183,Office Supplies,Binders,Binders Model 739,13.55,10,0.1,-0.41
211,CA-2024-182135,03/27/2024,04/01/2024,Same Day,IO-99830,Harper Allen,Consumer,United States,Miami,Pennsylvania,17055,East,OFF-780827,Office Supplies,Fasteners,Fasteners Model 860,23.76,13,0.3,2.33
212,CA-2023-161535,05/10/2023,05/13/2023,Standard Class,SH-78736,Evelyn Perez,Consumer,United States,Detroit,Washington,29560,West,OFF-907287,Office Supplies,Envelopes,Envelopes Model 968,21.19,14,0.0,2.89
213,CA-2022-196414,08/04/2022,08/09/2022,First Class,NZ-65218,Abigail Lopez,Home Office,United States,Columbus,New York,15957,East,FUR-283493,Furniture,Furnishings,Furnishings Model 737,128.31,8,0.3,-7.22
214,CA-2022-188011,04/29/2022,05/02/2022,Standard Class,ZU-56391,Lucas Martinez,Corporate,United States,Chicago,Pennsylvania,21612,East,OFF-638741,Office Supplies,Paper,Paper Model 347,5.33,13,0.2,2.12
215,CA-2023-131161,01/05/2023,01/11/2023,Standard Class,UW-28721,Jayden Smith,Consumer,United States,Miami,California,54749,West,FUR-376258,Furniture,Bookcases,Bookcases Model 916,140.76,1,0.2,-11.42
216,CA-2022-113247,08/21/2022,08/23/2022,Standard Class,TZ-57213,Emma Hernandez,Consumer,United States,Los Angeles,Washington,70535,West,OFF-142546,Office Supplies,Appliances,Appliances Model 657,51.92,13,0.0,18.68
217,CA-2023-180739,06/20/2023,06/22/2023,Second Class,LA-76512,Charles Perez,Consumer,United States,New York City,Texas,80932,Central,OFF-330033,Office Supplies,Labels,Labels Model 787,11.69,14,0.0,-0.7
218,CA-2021-194874,08/04/2021,08/10/2021,First Class,ZQ-96869,Jack Roberts,Corporate,United States,Chicago,Texas,45612,Central,TEC-130749,Technology,Phones,Phones Model 433,9.16,6,0.0,3.02
219,CA-2022-129432,11/28/2022,11/30/2022,Standard Class,DN-79802,Ava Allen,Corporate,United States,Seattle,Michigan,76658,Central,FUR-803914,Furniture,Tables,Tables Model 600,200.73,1,0.2,34.95
220,CA-2023-155050,12/19/2023,12/26/2023,Second Class,IV-20060,Owen Thomas,Consumer,United States,Miami,New York,18510,East,FUR-521894,Furniture,Bookcases,Bookcases Model 557,314.39,10,0.0,-0.58
221,CA-2024-151038,05/18/2024,05/20/2024,Standard Class,WB-18239,Jackson Thomas,Home Office,United States,Richmond,New York,21567,East,OFF-589684,Office Supplies,Labels,Labels Model 757,21.86,1,0.0,0.34
222,CA-2022-134436,02/14/2022,02/19/2022,Second Class,UZ-46849,Scarlett Roberts,Consumer,United States,Philadelphia,Pennsylvania,39428,East,FUR-495484,Furniture,Furnishings,Furnishings Model 174,171.53,9,0.0,13.0
